longitude,latitude,Agglomerative,KMeans
-2.66372,53.3926,1,1
-0.144198,51.4681,1,2
-0.100078,51.5839,1,2
-1.92531,50.7237,1,2
-2.43062,50.6431,1,1
-0.056449,51.4663,1,2
-1.99508,51.4395,1,1
0.89523,51.8867,1,2
-2.91432,53.4094,1,1
0.517586,51.2694,1,2
-1.07684,50.7955,1,2
-2.341,53.4285,1,1
-1.18125,52.9563,1,1
-0.819613,51.8178,1,2
-0.193402,51.1147,1,2
-3.03964,51.6619,1,1
-1.28945,52.9123,1,1
-0.157099,51.4374,1,2
-1.40662,50.9165,1,2
-0.292033,51.5114,1,2
-2.31313,53.6086,1,1
-0.102884,51.5408,1,2
-3.2506,54.1055,1,1
-1.06877,53.7806,1,1
-3.16932,55.9355,1,3
-0.078421,51.5087,1,2
-1.41354,54.971,1,1
-1.19199,53.1224,1,1
-2.73556,52.0703,1,1
-1.76902,51.5881,1,1
1.37182,52.8255,1,2
-2.60883,51.4599,1,1
-2.06317,52.6075,1,1
-2.08827,52.4598,1,1
1.07418,51.2823,1,2
0.060769,51.521,1,2
-1.78436,53.5939,1,1
-2.14548,53.5985,1,1
0.1005,51.4509,1,2
-4.73344,50.4703,1,1
-2.15881,53.6062,1,1
-1.36432,52.0595,1,1
0.064577,51.4203,1,2
-2.02177,52.5065,1,1
-2.25151,53.4628,1,1
-1.38651,53.4295,1,1
-3.52445,55.8717,1,3
-2.70106,53.7601,1,1
-3.16037,51.7639,1,1
-0.353079,51.509,1,2
-1.11771,50.795,1,2
-2.41447,53.5395,1,1
-2.09057,53.4307,1,1
-3.17379,51.678,1,1
-0.021983,51.5906,1,2
-0.896031,52.2337,1,2
-0.01809,51.4477,1,2
-0.46129,51.535,1,2
-0.186172,51.4626,1,2
-0.198289,51.4729,1,2
-1.77106,50.7468,1,2
-3.18391,51.7995,1,1
-0.466281,52.1347,1,2
-0.332417,51.613,1,2
-0.289515,51.9428,1,2
-1.84184,50.7316,1,2
-0.226524,51.5023,1,2
0.768847,51.5276,1,2
-1.29432,50.7034,1,2
-4.32475,51.8505,1,1
-2.55872,51.4585,1,1
-0.881351,52.7575,1,1
-0.251187,51.528,1,2
-1.57724,54.9866,1,1
-0.075413,51.4604,1,2
-2.55945,51.4123,1,1
-2.52345,53.4809,1,1
-0.56548,53.2007,1,1
-4.65305,55.6216,1,3
-2.10772,57.1479,1,3
-1.25448,51.7524,1,2
0.729478,52.0413,1,2
-1.65968,53.7106,1,1
-0.492956,51.3706,1,2
-1.9187,52.4724,1,1
-0.06382,51.52,1,2
-1.50555,54.9712,1,1
-0.054184,51.4856,1,2
-2.13427,52.5831,1,1
-0.207797,51.4214,1,2
-2.22203,53.4428,1,1
-1.57812,53.8217,1,1
-1.16362,53.152,1,1
-0.229709,51.5688,1,2
-2.52396,53.5097,1,1
-0.167098,51.4608,1,2
0.71401,51.5389,1,2
0.399802,51.4301,1,2
-0.063568,51.5701,1,2
0.718858,52.0345,1,2
-3.9154,50.3923,1,1
-1.11118,52.6196,1,1
-2.30936,53.7954,1,1
-4.0034,55.8547,1,3
-1.4643,52.9143,1,1
-0.822269,53.0629,1,1
-1.12737,53.0077,1,1
-1.87439,52.4726,1,1
-0.002201,51.1319,1,2
-1.05646,50.8423,1,2
-1.94526,52.5444,1,1
-0.76142,52.0401,1,2
0.541755,50.8803,1,2
-3.20123,55.9425,1,3
-2.60636,51.5015,1,1
0.001349,51.5926,1,2
-1.90573,52.5495,1,1
-2.32185,53.5025,1,1
0.014605,51.5724,1,2
-2.92596,54.8874,1,3
-4.2763,55.8737,1,3
-1.79713,51.0762,1,2
-1.57992,52.7843,1,1
-3.04226,53.4122,1,1
-1.59441,54.7719,1,1
-0.038934,51.4751,1,2
-1.82731,52.5031,1,1
-1.90752,50.7654,1,2
-2.25696,53.3939,1,1
-3.41218,50.6203,1,1
-1.61192,54.9719,1,1
-3.11899,56.1276,1,3
-1.55023,53.7446,1,1
-2.39328,53.5486,1,1
-1.98805,52.4555,1,1
-2.57224,51.5151,1,1
-0.239379,51.3331,1,2
-0.137742,51.5559,1,2
-2.6134,51.4682,1,1
0.702569,51.3456,1,2
-1.19944,53.14,1,1
-0.117224,51.3398,1,2
-1.03008,50.8813,1,2
-3.497,55.8812,1,3
-0.024298,51.5272,1,2
-2.72071,53.7651,1,1
-3.08766,53.1689,1,1
-2.59668,53.3942,1,1
0.05408,51.5229,1,2
-3.02657,53.3856,1,1
-2.75837,53.4466,1,1
-0.473175,51.5159,1,2
-1.29854,50.6963,1,2
-2.09685,52.5456,1,1
1.08545,51.2963,1,2
-0.204931,51.5348,1,2
-0.198084,51.9189,1,2
-1.67197,55.0031,1,1
-2.35188,53.3789,1,1
-0.331537,51.4951,1,2
-4.27041,55.8605,1,3
-0.090283,51.5558,1,2
1.34781,52.6348,1,2
-1.13203,51.9053,1,2
-0.090598,51.5208,1,2
-1.93491,53.8505,1,1
-0.742439,52.0151,1,2
-2.97521,56.4911,1,3
0.024211,51.5418,1,2
-4.15551,51.6724,1,1
-1.92286,53.8718,1,1
0.40058,52.7552,1,2
-2.29138,53.4562,1,1
0.598183,51.6044,1,2
-4.26046,55.868,1,3
-1.82386,52.4798,1,1
-4.39735,55.7989,1,3
-1.57797,53.8214,1,1
-2.12263,53.2716,1,1
-0.189555,51.5625,1,2
-0.799014,51.2149,1,2
-0.145744,51.4904,1,2
-4.2761,55.8704,1,3
-1.15851,52.7161,1,1
-0.158367,51.3522,1,2
0.067611,51.5575,1,2
-0.037931,51.5555,1,2
0.12061,52.213,1,2
-0.063902,51.4738,1,2
-0.202305,51.7949,1,2
-3.52923,50.4806,1,1
-1.19738,53.1379,1,1
-2.69915,52.0552,1,1
-2.90863,53.3827,1,1
-1.57357,53.6858,1,1
-2.5109,51.4812,1,1
-0.207638,51.4622,1,2
-0.482536,51.5335,1,2
-0.394078,51.5479,1,2
0.155522,51.8721,1,2
-4.77653,55.9451,1,3
-2.24073,51.8602,1,1
-0.173802,51.4226,1,2
0.406717,52.7456,1,2
-0.171319,51.5208,1,2
-0.396317,51.4637,1,2
-2.10716,52.4778,1,1
-1.78835,57.5059,1,3
0.27992,51.2123,1,2
-2.21085,53.008,1,1
-4.33264,55.8643,1,3
-0.129012,51.4663,1,2
-1.47921,54.9543,1,1
-3.47872,50.7179,1,1
-2.67169,53.5357,1,1
-0.151401,50.8348,1,2
0.253599,52.0233,1,2
-1.90979,53.8654,1,1
0.026186,51.4726,1,2
-0.793271,51.2319,1,2
-3.09578,54.1969,1,1
-0.136618,51.4174,1,2
-3.18447,51.5272,1,1
-1.54887,53.3615,1,1
-0.536328,53.2302,1,1
-0.076564,51.522,1,2
-1.64279,53.72,1,1
-2.88217,53.4843,1,1
-1.47403,52.3792,1,1
-0.673623,50.7839,1,2
-5.07868,50.1583,1,1
-1.6382,53.6896,1,1
0.579378,51.3589,1,2
-0.461231,51.7417,1,2
-3.20707,55.9502,1,3
-0.794211,51.2124,1,2
-1.5714,54.7726,1,1
-1.4833,53.5524,1,1
1.74786,52.4826,1,2
0.130237,51.5516,1,2
-2.10504,53.5609,1,1
-0.129916,51.5146,1,2
-1.57983,54.8588,1,1
-1.53722,54.0042,1,1
-1.56179,53.8146,1,1
-2.70873,53.4585,1,1
-1.45069,54.8929,1,1
-0.298495,53.7477,1,1
-2.50434,51.4871,1,1
-0.007689,51.5114,1,2
-4.12681,53.2286,1,1
-0.183843,50.8295,1,2
-1.6679,54.9658,1,1
-1.83775,50.7262,1,2
-4.16241,50.4064,1,1
-3.4895,53.3202,1,1
-1.95812,52.5095,1,1
-2.95738,53.391,1,1
-1.06581,53.5376,1,1
-0.0031,51.4449,1,2
-2.25401,51.8454,1,1
-0.363166,51.4245,1,2
-1.61216,53.7376,1,1
-3.22555,54.122,1,1
-2.59012,51.449,1,1
-1.4793,51.7913,1,2
-0.338447,51.5191,1,2
-0.504786,50.8112,1,2
-2.7673,51.1241,1,1
-1.28916,51.7488,1,2
-0.098784,51.5768,1,2
-0.593619,51.2549,1,2
-1.75482,53.7911,1,1
1.30718,52.6508,1,2
-0.410299,54.2872,1,1
-0.194933,51.9865,1,2
-2.59696,51.4548,1,1
-2.95871,53.4033,1,1
-1.49749,53.552,1,1
0.21293,51.5821,1,2
1.38891,51.3801,1,2
-1.29164,53.2419,1,1
-2.57919,53.413,1,1
-2.97691,53.4036,1,1
-0.181712,51.5494,1,2
-1.63994,54.6334,1,1
-0.212816,51.5544,1,2
-0.291925,51.4911,1,2
-1.10996,53.5188,1,1
-1.0851,54.6161,1,1
-1.14818,52.9496,1,1
-0.650261,52.9224,1,2
-3.17032,56.1121,1,3
-2.16734,53.4334,1,1
-1.43988,53.4339,1,1
-0.363857,51.5299,1,2
-3.20107,55.9477,1,3
0.550746,51.5569,1,2
-1.55408,53.7677,1,1
-1.22334,54.6752,1,1
-1.3753,53.0428,1,1
-0.128753,50.8329,1,2
-0.76744,51.6187,1,2
-2.96969,53.4628,1,1
-2.1474,52.9751,1,1
-4.00118,55.9389,1,3
0.087261,51.7532,1,2
-0.420834,53.7248,1,1
-0.193135,51.3883,1,2
-2.56281,51.4749,1,1
-0.220656,51.9842,1,2
-2.7987,53.4291,1,1
-1.59456,54.7719,1,1
0.1438,52.6507,1,2
-3.11194,53.4016,1,1
-0.124377,51.4459,1,2
-4.9674,51.8006,1,1
0.004486,51.5458,1,2
-4.1607,55.9424,1,3
-3.13045,51.4823,1,1
-1.531,53.7839,1,1
-2.35363,53.4264,1,1
-2.87272,54.0643,1,1
-1.38569,53.3712,1,1
-0.130854,51.5163,1,2
-2.17806,53.0077,1,1
-0.397728,50.8163,1,2
-0.176138,51.4037,1,2
-2.16857,53.8569,1,1
-2.1537,53.6143,1,1
0.104442,51.4239,1,2
-1.4218,53.4019,1,1
-2.43068,53.5902,1,1
-2.25356,53.7816,1,1
-2.16286,51.8492,1,1
-1.14853,50.7153,1,2
-1.43963,54.9932,1,1
0.378275,51.6275,1,2
-0.112273,51.3345,1,2
-2.54363,51.4602,1,1
-2.27743,53.5341,1,1
-0.420393,51.3709,1,2
-0.772882,51.2446,1,2
-2.17672,53.6247,1,1
-0.987546,50.8565,1,2
-0.413489,51.6491,1,2
-2.70331,53.7589,1,1
-0.115803,50.9639,1,2
1.08017,51.0692,1,2
-4.79247,55.9395,1,3
-0.20204,51.3921,1,2
-0.10976,51.3851,1,2
-0.139139,51.4969,1,2
-1.75279,53.7997,1,1
-2.24254,53.476,1,1
-3.75537,51.7747,1,1
-1.48557,53.3897,1,1
-0.130439,51.5651,1,2
-0.085582,51.6094,1,2
-1.39083,54.8922,1,1
-2.08595,53.4526,1,1
-1.76592,53.7588,1,1
-0.107741,51.5175,1,2
-1.92851,52.418,1,1
0.716361,51.5348,1,2
-1.46822,53.4184,1,1
-0.661404,53.595,1,1
-1.29356,52.7598,1,1
-0.177301,50.8443,1,2
0.894562,51.1331,1,2
-2.65933,53.5459,1,1
-0.33253,53.7538,1,1
-2.95663,53.3977,1,1
-2.91009,53.3597,1,1
1.18263,51.8031,1,2
-3.50013,50.7317,1,1
-1.89508,52.4995,1,1
-4.70504,55.6592,1,3
-1.86931,52.4471,1,1
-3.2136,55.9592,1,3
0.030702,51.3927,1,2
-4.10403,50.3561,1,1
-2.10137,53.4132,1,1
-0.445692,51.396,1,2
-2.20083,53.7044,1,1
-1.3911,50.9391,1,2
-3.03065,53.0556,1,1
-0.278911,51.6109,1,2
-2.97364,53.4116,1,1
-2.90956,54.8791,1,3
0.067876,51.7697,1,2
-2.2286,53.4611,1,1
-2.59781,51.4534,1,1
-2.61937,53.8061,1,1
-0.695254,51.2538,1,2
0.494519,51.734,1,2
-1.69098,52.6364,1,1
1.31267,51.1242,1,2
-0.013132,51.5751,1,2
-1.39919,54.9067,1,1
-0.735484,52.024,1,2
-2.63957,53.4863,1,1
-0.265696,51.609,1,2
0.922529,51.9109,1,2
-1.48741,53.3611,1,1
-0.48883,52.116,1,2
-2.19081,53.0599,1,1
-1.63261,53.7228,1,1
-3.22942,51.5317,1,1
-2.39175,53.5464,1,1
-1.88663,50.7236,1,2
-1.1999,53.0022,1,1
-0.328192,50.8195,1,2
-2.24516,53.4587,1,1
-2.70119,53.7957,1,1
-3.24975,55.9378,1,3
-1.79151,51.056,1,2
-0.277165,51.9423,1,2
-0.252725,52.5833,1,2
-1.74118,52.3936,1,1
-1.18238,52.2696,1,1
0.988991,52.1906,1,2
-1.60387,54.9651,1,1
-0.072968,51.5696,1,2
-0.745098,51.3389,1,2
-1.1802,52.9646,1,1
-2.2815,53.7844,1,1
-2.03997,52.591,1,1
-3.1974,55.9535,1,3
-3.63824,55.0821,1,3
-2.59086,51.4614,1,1
-0.395044,51.4753,1,2
-0.415199,51.463,1,2
-1.98892,52.4866,1,1
-2.95432,53.4024,1,1
-2.99968,53.4505,1,1
-4.15915,51.6729,1,1
-0.137258,51.5148,1,2
-4.02093,55.8539,1,3
-0.225252,51.5128,1,2
-3.24607,51.4124,1,1
-2.07289,52.3252,1,1
-2.43221,53.5768,1,1
-1.98806,52.3962,1,1
0.638552,51.8046,1,2
-1.07671,50.8525,1,2
-3.0125,53.6477,1,1
-2.04455,52.4446,1,1
-1.51967,53.6729,1,1
-3.05813,53.5544,1,1
-4.56204,55.9473,1,3
-0.759585,52.0643,1,2
-4.03652,55.8433,1,3
-1.58869,53.813,1,1
-0.18659,51.9912,1,2
-0.199451,51.4727,1,2
-0.604242,51.6789,1,2
-3.62055,55.8957,1,3
0.283575,50.7698,1,2
-1.41954,50.9069,1,2
-1.78297,51.5679,1,1
-2.59874,53.3914,1,1
-4.76527,55.949,1,3
-1.83391,52.511,1,1
-4.24515,55.863,1,3
-1.17421,52.9819,1,1
-2.64434,53.7119,1,1
-3.23972,51.4118,1,1
-1.44227,54.9608,1,1
0.089081,51.7581,1,2
-2.68081,53.784,1,1
0.525649,51.2701,1,2
-0.496267,52.0034,1,2
0.861071,51.1325,1,2
-0.595002,51.5052,1,2
-0.093148,51.4148,1,2
-0.138938,51.4205,1,2
-0.100439,51.4956,1,2
-0.005645,51.5351,1,2
-0.090528,51.3983,1,2
-1.8055,52.4375,1,1
0.286768,51.1569,1,2
-2.25798,53.4623,1,1
-0.792355,51.6432,1,2
-2.98502,53.3965,1,1
-2.06611,51.9073,1,1
-1.31131,54.5811,1,1
-2.93547,53.4138,1,1
-1.67177,53.7922,1,1
-4.21319,55.7506,1,3
-4.31949,51.8555,1,1
-0.268502,50.8327,1,2
-0.833104,51.829,1,2
-4.11082,50.3889,1,1
-1.95156,52.5788,1,1
-1.50572,53.4022,1,1
-1.08945,50.8039,1,2
-0.291789,51.5295,1,2
-1.68461,53.7207,1,1
-1.85717,52.4703,1,1
-1.39,54.9265,1,1
-1.40263,53.9095,1,1
0.900506,51.8874,1,2
-2.96006,53.403,1,1
1.28491,52.6319,1,2
-3.14038,51.5223,1,1
-1.77697,51.5848,1,1
-0.435481,53.8364,1,1
-2.36075,53.5033,1,1
-0.147023,51.615,1,2
-4.13639,55.8615,1,3
-0.593282,51.2471,1,2
-0.475811,51.9237,1,2
-2.95596,53.4417,1,1
-0.50477,51.875,1,2
-0.613138,51.4774,1,2
-0.365391,53.7786,1,1
-0.161912,51.4609,1,2
-1.12383,53.1603,1,1
0.537331,51.6113,1,2
0.896202,51.8973,1,2
-1.45636,53.4048,1,1
0.286269,51.4873,1,2
-2.4341,53.097,1,1
-0.304009,51.375,1,2
-0.431523,53.8447,1,1
-2.56135,51.426,1,1
-1.18908,51.7639,1,2
-0.416851,50.8133,1,2
-1.26081,51.7643,1,2
-2.47093,53.5138,1,1
1.31584,52.6596,1,2
0.010583,50.8729,1,2
0.019077,51.5952,1,2
-2.1702,53.6203,1,1
-1.63047,53.6901,1,1
-1.89664,52.528,1,1
-1.09092,52.9549,1,1
-1.46917,54.9692,1,1
-1.45329,52.8915,1,1
-0.167323,50.8271,1,2
1.12694,52.0668,1,2
-0.078384,51.4205,1,2
-0.146635,51.5146,1,2
-0.237898,51.5399,1,2
-1.36484,50.9131,1,2
-2.49926,53.5504,1,1
-2.41847,53.562,1,1
-2.43236,53.5772,1,1
-2.30457,53.5946,1,1
-3.27454,51.402,1,1
-0.133851,51.3688,1,2
-3.03073,53.3896,1,1
-2.14309,52.9775,1,1
-3.43219,56.3858,1,3
-3.41234,50.6207,1,1
-4.22901,55.8658,1,3
-0.136756,51.4918,1,2
-1.62336,54.9684,1,1
-1.47456,53.8061,1,1
-2.0839,52.7904,1,1
-2.24501,53.4592,1,1
-1.61947,54.9332,1,1
-4.4387,55.8198,1,3
-0.511162,51.8794,1,2
-4.79876,50.3424,1,1
-1.78693,52.5666,1,1
-1.38987,53.7611,1,1
-1.70358,53.8018,1,1
-1.45314,52.8915,1,1
-0.20768,51.2219,1,2
0.147855,51.5459,1,2
-0.361849,51.4814,1,2
-3.19871,51.5039,1,1
-1.97778,52.6869,1,1
-3.34618,51.5992,1,1
-2.91378,53.4685,1,1
-1.51169,52.4019,1,1
-0.457113,51.8879,1,2
1.14152,51.0877,1,2
-3.03464,53.2098,1,1
-2.88126,53.4841,1,1
-0.220076,51.5753,1,2
-2.43975,53.0946,1,1
0.852562,51.1336,1,2
-1.65289,55.0037,1,1
-3.18521,56.1256,1,3
-0.267232,52.5524,1,2
-1.74559,52.4953,1,1
-2.09794,51.9036,1,1
-0.846466,51.4128,1,2
-2.71942,52.0553,1,1
-3.1837,51.4809,1,1
0.573202,50.8653,1,2
-2.43501,53.5993,1,1
-2.17699,53.4733,1,1
-3.00681,53.8276,1,1
-3.32804,51.5961,1,1
-1.15249,54.5699,1,1
-0.127193,51.5001,1,2
-1.40293,50.9157,1,2
-2.10229,52.5361,1,1
-0.156756,51.4923,1,2
-2.20798,53.5863,1,1
-2.11854,53.2595,1,1
-2.14188,51.3648,1,1
-3.00052,53.8506,1,1
-2.02222,50.7374,1,2
0.276449,51.1477,1,2
-1.87547,52.5055,1,1
-0.403883,51.4779,1,2
0.188461,51.0469,1,2
-0.037654,51.4311,1,2
-0.768268,50.8261,1,2
-2.96223,53.4062,1,1
-1.48768,53.5518,1,1
-0.647595,52.9078,1,2
-0.308534,51.4978,1,2
0.00388,51.5419,1,2
1.12024,51.0728,1,2
-2.22449,52.9944,1,1
-3.96487,55.7401,1,3
-0.071196,51.4614,1,2
-1.63491,53.8075,1,1
0.078216,51.616,1,2
-0.030884,51.5851,1,2
0.031472,51.5462,1,2
-2.19257,52.5825,1,1
-0.374313,51.544,1,2
-0.662905,53.5666,1,1
-2.55476,51.4404,1,1
-0.294506,51.5956,1,2
-0.331382,51.7475,1,2
-3.20059,55.9529,1,3
-1.43331,52.4385,1,1
-2.03955,52.6112,1,1
-0.126153,53.5715,1,2
-0.142025,51.5145,1,2
1.40332,51.3806,1,2
-2.11955,52.4878,1,1
-2.89689,53.3534,1,1
0.083629,51.4944,1,2
-0.243877,51.3994,1,2
-3.50461,50.7212,1,1
-2.1682,53.0001,1,1
-1.11759,53.3038,1,1
-3.17191,55.958,1,3
-1.45918,53.5611,1,1
-0.697697,51.2536,1,2
0.475966,51.572,1,2
-4.11516,55.8502,1,3
-1.64929,54.9507,1,1
-4.7606,50.3389,1,1
-2.21945,51.8442,1,1
-0.054001,51.4798,1,2
-2.14168,53.5451,1,1
-1.75322,51.5734,1,1
-4.17262,55.8378,1,3
-0.384566,53.7733,1,1
-0.413676,51.9123,1,2
-0.792735,51.2141,1,2
-4.18228,50.3855,1,1
-4.13354,51.6789,1,1
-0.045121,51.5426,1,2
-0.104226,51.564,1,2
-1.97041,52.424,1,1
0.041711,51.4559,1,2
1.26088,52.6505,1,2
-1.80913,52.4823,1,1
0.606929,51.3634,1,2
-2.21706,53.3249,1,1
-1.54793,53.8041,1,1
-1.4845,53.6519,1,1
-0.077353,51.5306,1,2
-2.05762,52.5455,1,1
-1.42862,50.9088,1,2
-0.15858,51.4649,1,2
0.701354,51.5566,1,2
-1.04601,53.9538,1,1
0.488969,51.3897,1,2
-0.224858,51.5118,1,2
-2.7013,53.3364,1,1
-4.28673,55.8663,1,3
-1.53991,52.2888,1,1
0.116342,51.448,1,2
-2.33598,53.5165,1,1
-0.136739,51.5098,1,2
-2.69374,51.5156,1,1
-0.068907,51.4849,1,2
-3.96982,51.6163,1,1
0.086518,51.441,1,2
-1.97017,52.5622,1,1
-0.130812,51.4645,1,2
-4.64993,55.5942,1,3
-2.59822,51.4525,1,1
-3.00752,53.8,1,1
-1.2135,52.7456,1,1
-0.193617,51.6493,1,2
-1.53561,53.806,1,1
-3.52784,55.8931,1,3
-2.35629,51.3765,1,1
-2.39911,53.5258,1,1
-2.10183,53.5424,1,1
-2.02954,53.0983,1,1
-1.32367,51.397,1,2
-0.616629,51.6664,1,2
0.534167,51.2685,1,2
-1.88495,52.4885,1,1
-4.46931,55.8417,1,3
-0.182287,50.8257,1,2
-0.039279,51.5108,1,2
-1.65058,54.9992,1,1
-4.12779,50.3906,1,1
-1.08403,53.9574,1,1
-2.6115,51.4334,1,1
-4.18811,51.0135,1,1
-3.00888,51.6052,1,1
-0.268862,51.5296,1,2
-2.26183,53.4754,1,1
-2.21532,53.456,1,1
-1.5613,55.1735,1,1
-0.632744,51.4719,1,2
-0.637776,51.6025,1,2
-0.26901,51.5066,1,2
-1.19941,53.1415,1,1
-2.97645,53.3241,1,1
-1.9765,52.5842,1,1
-1.80278,53.6302,1,1
-2.58655,51.4283,1,1
-2.34188,53.3691,1,1
-0.351722,51.4468,1,2
0.275637,50.8049,1,2
-0.52159,51.8892,1,2
-4.72897,55.943,1,3
-2.61846,53.8065,1,1
-1.75841,53.7992,1,1
0.042223,51.5382,1,2
-3.40604,53.3295,1,1
-0.33378,51.7138,1,2
-2.60162,51.4041,1,1
-1.52175,54.9616,1,1
-1.04724,53.947,1,1
-0.162434,51.5016,1,2
1.26004,52.6254,1,2
-1.89155,52.5575,1,1
-4.36379,55.8666,1,3
-1.07882,50.8102,1,2
-0.364702,51.4661,1,2
-1.46516,53.3984,1,1
-0.561038,51.4993,1,2
-0.077703,52.3357,1,2
-2.14139,52.5024,1,1
-4.15974,55.833,1,3
-2.36745,53.4764,1,1
-3.47622,56.4019,1,3
-2.90407,56.4906,1,3
-3.13497,51.6468,1,1
-1.93381,50.7224,1,2
-2.1448,51.3792,1,1
-2.2018,51.3361,1,1
-0.080071,51.562,1,2
-0.2047,51.515,1,2
-1.30266,50.9239,1,2
-2.53217,51.4774,1,1
-1.13545,52.6394,1,1
-3.2563,51.4813,1,1
0.449681,51.5716,1,2
0.263639,52.3914,1,2
-2.9788,51.603,1,1
-2.24553,52.3942,1,1
-2.73334,52.0595,1,1
-2.08053,52.4886,1,1
-0.138637,51.5304,1,2
-1.21056,54.6866,1,1
-0.181027,51.5485,1,2
-0.519553,51.8849,1,2
-0.045811,51.3985,1,2
0.173197,51.3935,1,2
-1.52086,55.1279,1,1
-1.51524,53.8206,1,1
-1.28166,52.8883,1,1
-0.216136,51.5285,1,2
-0.133325,53.5664,1,2
-1.87247,50.7221,1,2
-0.215879,51.5277,1,2
-0.075157,53.567,1,2
-3.04146,53.8526,1,1
-0.633912,54.4795,1,1
-1.46355,52.4321,1,1
0.035936,51.546,1,2
-0.149859,51.5026,1,2
0.170368,51.6007,1,2
-2.72252,53.3656,1,1
-1.41457,54.9107,1,1
-2.94375,56.4669,1,3
-2.91424,53.3987,1,1
-2.20752,53.4615,1,1
-3.21874,55.9596,1,3
-0.13135,51.4266,1,2
-0.130137,51.5127,1,2
-2.43723,50.7002,1,1
-0.390822,51.5257,1,2
-2.09218,53.5461,1,1
-0.072135,51.5518,1,2
0.353139,51.4319,1,2
1.39904,51.2276,1,2
-1.70451,52.6245,1,1
0.05302,51.4801,1,2
-0.09535,51.5174,1,2
-0.154399,51.5792,1,2
-1.91512,52.4968,1,1
-0.14916,51.4807,1,2
-2.24649,51.7456,1,1
-1.14234,52.6272,1,1
-2.53857,51.4826,1,1
0.281269,50.769,1,2
0.034759,51.5939,1,2
-1.42816,50.9112,1,2
-0.208203,51.3595,1,2
-4.40748,55.8468,1,3
-0.076772,51.5034,1,2
-0.754053,51.4057,1,2
-2.33808,53.4583,1,1
-1.56528,53.8292,1,1
-0.159328,51.1236,1,2
-4.72567,50.4725,1,1
-2.30028,53.5871,1,1
-0.435448,53.7231,1,1
-2.26624,53.5303,1,1
-2.01822,52.4616,1,1
-2.74669,51.4492,1,1
0.13385,52.2052,1,2
-2.4912,51.5374,1,1
-1.92371,52.2985,1,1
-1.88263,52.4754,1,1
-3.15868,51.4881,1,1
-0.077828,51.4886,1,2
-0.483592,51.4236,1,2
0.096507,51.7589,1,2
-3.899,51.6601,1,1
-0.581052,51.3232,1,2
-1.46218,53.3243,1,1
-1.87395,52.4732,1,1
-1.64285,54.9897,1,1
-1.53581,53.8011,1,1
-2.91718,53.4517,1,1
-3.70707,53.2905,1,1
-0.052079,51.4911,1,2
-3.55339,54.6378,1,3
-0.290816,51.5169,1,2
-1.12147,52.9751,1,1
0.28445,50.7732,1,2
-0.176818,51.6176,1,2
-0.292076,51.5141,1,2
0.532693,51.3616,1,2
-3.19707,55.9532,1,3
-2.50033,51.489,1,1
-2.17684,51.2653,1,1
0.055843,51.6356,1,2
1.14655,52.0842,1,2
-1.82357,52.4797,1,1
-1.8719,53.7234,1,1
-0.087678,51.3804,1,2
-1.5082,53.7991,1,1
-0.02769,51.5821,1,2
-1.61084,54.9707,1,1
-1.09565,50.7911,1,2
1.13455,52.0463,1,2
-4.45194,55.8602,1,3
-0.227118,51.5167,1,2
-0.296826,52.5461,1,2
-1.51788,52.9108,1,1
-0.140154,51.4968,1,2
-1.93057,52.4164,1,1
-0.470066,52.1351,1,2
-1.38342,50.9172,1,2
-2.90827,53.2809,1,1
1.40221,51.3384,1,2
-1.53527,53.809,1,1
-2.16546,52.4767,1,1
-0.340468,51.5348,1,2
-1.18142,52.6313,1,1
0.186069,51.4494,1,2
-1.65518,54.974,1,1
0.686771,51.7201,1,2
-0.080499,51.5176,1,2
-1.64144,53.7002,1,1
-2.91383,53.3658,1,1
-1.89088,52.5306,1,1
0.000916,51.5926,1,2
-1.06571,50.8483,1,2
-1.28148,50.7097,1,2
-1.44459,53.2342,1,1
-1.58373,54.9636,1,1
-3.13615,51.6475,1,1
-0.051366,51.4774,1,2
-0.365713,51.6672,1,2
1.71392,52.4715,1,2
-2.21723,53.0322,1,1
-1.40603,53.0317,1,1
-1.4766,53.3733,1,1
-2.50687,51.4811,1,1
-1.71679,53.7347,1,1
-1.80317,52.5625,1,1
-3.23943,51.7671,1,1
-2.13884,57.1602,1,3
-4.42353,55.8454,1,3
-2.12158,52.582,1,1
-0.427319,51.4538,1,2
-0.402185,51.3822,1,2
-0.166411,52.3345,1,2
-1.9852,52.6171,1,1
-0.336361,50.8374,1,2
-2.70983,53.7677,1,1
-1.78102,51.5531,1,1
-1.4488,52.9053,1,1
-1.58169,53.8447,1,1
-1.5329,52.9102,1,1
-1.66518,54.9927,1,1
-2.94705,56.4885,1,3
-1.08215,50.8503,1,2
-2.58263,51.4935,1,1
-1.5541,53.8096,1,1
-4.04107,51.7842,1,1
-0.164123,51.5886,1,2
-0.349083,53.761,1,1
-2.18932,53.027,1,1
-1.55596,54.9472,1,1
-0.240359,51.4648,1,2
-4.32576,55.8132,1,3
-0.482184,51.453,1,2
-2.05988,52.4682,1,1
-2.93277,53.4416,1,1
-1.12754,53.3017,1,1
-0.136724,51.4713,1,2
-0.12317,51.4121,1,2
-1.14672,53.536,1,1
-1.8657,52.4722,1,1
0.432322,52.0879,1,2
-0.728868,51.9901,1,2
-0.17222,51.4623,1,2
-2.16707,53.0174,1,1
0.020251,51.5826,1,2
-0.657602,53.5862,1,1
-1.99879,52.5809,1,1
